Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
ANONYMOUS027,22,completed,324788077744767000,what happened in  #WestTX ????,4,4,4,4,4,4,4,4,4,The speaker demonstrates individual curiosity and immediate concern about the event by posing a direct question regarding the #WestTX situation.,"The question seeks information that could potentially help or inform others (""you"") close to the event, acting as a generalized call for information.","By asking about #WestTX, the speaker addresses a major event impacting a community, highlighting the need for shared awareness across the wider public (""We"").",2025-12-09T02:18:00.701Z,25/25,completed
ANONYMOUS027,22,completed,396411229196931100,My prayers to those involved in the shootings at LAX. Such sad news.,5,5,5,5,5,5,5,5,5,"The speaker expresses personal sadness and empathy (""Such sad news"") and offers individual spiritual support (""My prayers"") regarding the tragedy.","The prayers are directed to ""those involved in the shootings"" (""you""), emphasizing a generalized bond of care towards the victims and their families.","The event at a major public space like LAX impacts the collective feeling of safety, requiring a shared, unified response from the wider community (""We"").",2025-12-09T04:19:16.846Z,25/25,completed
ANONYMOUS031,24,completed,323917138886815740,RT @mylifeasafemale: My hearts go out to all those who are affected by this senseless tragedy 💔 #prayforboston,2,1,1,1,3,2,6,3,4,The tweet expresses sympathy but does not mention the speaker’s own personal experience or consequences,"The tweet does not refer to family, friends, or close relationships. It expresses general sympathy","It expresses compassion for the larger affected community, though it does not explicitly reference a specific group or collective identity.",2025-12-09T01:41:28.137Z,25/25,completed
ANONYMOUS031,24,completed,324747980211105800,@wilsonchandler you see the video of the explosion in Texas?,2,1,2,1,1,1,3,4,3,No personal feelings or experiences. It only asks if someone saw the video.,The tweet does not mention any friends or family. It asks a simple question without relational concern.,The tweet does not discuss community or collective impact. It simply refers to a video of the explosion.,2025-12-09T01:43:52.248Z,25/25,completed
ANONYMOUS031,24,completed,325236075549323260,The only thing lamer than making a fake twitter account for the Boston terrorists is actually following them. #LAMELAMELAME!,2,1,2,1,1,1,3,1,5,The tweet shows no personal impact or individual experience. It only criticizes people making fake accounts.,The tweet does not mention friends or family and expresses no relational concern. It only comments on online behavior.,The tweet mentions the Boston bombing context but does not express collective concern or solidarity. It focuses on criticizing online followers.,2025-12-09T01:45:33.261Z,25/25,completed
ANONYMOUS031,24,completed,220524349235531780,Broncos players visit firefighters battling Colorado wildfire http://t.co/13oSncJW,1,1,1,1,1,1,3,4,1,The tweet does not mention the speaker’s personal feelings or experiences. It simply reports an event involving firefighters.,The tweet does not involve family or friends and shows no relational concern. It is just an informational update.,"The tweet refers to firefighters battling a major community disaster, which implies collective impact, although it does not explicitly express solidarity.",2025-12-09T01:47:07.859Z,25/25,completed
ANONYMOUS031,24,completed,217960278929842180,"Reading news about Colorado Springs, horrified. I enjoyed visiting there for the #ppwc a couple years ago. Be safe, locals.",4,3,5,1,1,1,6,6,5,"The tweet shows personal emotion and references a past visit, indicating some individual connection and personal experience with the place.","The tweet does not mention family or close friends. The concern is directed toward locals in general, not specific personal relationships.",The tweet expresses strong concern for the community in Colorado Springs and emphasizes the safety and well-being of the local population.,2025-12-09T01:49:12.750Z,25/25,completed
ANONYMOUS031,24,completed,324730766787485700,What happened in west Texas?,1,1,1,1,1,1,1,1,1,The tweet does not show any personal reaction or indicate that the event affects the speaker individually.,"There is no reference to family, friends, or close others, so relational involvement is absent.",The tweet does not express concern for a community or group and contains no collective framing.,2025-12-09T01:50:03.717Z,25/25,completed
ANONYMOUS031,24,completed,396323056534421500,Trying to find out what happened at #LAX. Apparently there was a shooting,2,1,2,1,1,1,2,1,1,"The tweet shows mild personal concern through the speaker’s effort to find information, but it does not indicate any direct impact on the speaker.","There is no reference to family, friends, or close others, so relational involvement is not expressed.","The tweet refers to a public event at a major airport, but it does not explicitly express concern for the community or collective impact.",2025-12-09T01:51:17.980Z,25/25,completed
ANONYMOUS031,24,completed,325410873147535360,Why Would his Name Ever Be Dzhokhar Tsarnaev. Tf,1,1,1,2,2,2,1,1,1,"The tweet does not reflect any personal impact, emotion, or consequence for the speaker. It is simply a remark about the suspect’s name.","There is no mention of family, friends, or close others. The tweet does not reference anyone the speaker cares about or any relational consequences.","The tweet does not address the broader community, society, or collective consequences. It focuses only on the perpetrator’s name without any collective framing.",2025-12-09T01:52:22.326Z,25/25,completed
ANONYMOUS031,24,completed,323886612754870300,I'm going to be raising money for #BostonMarathon it's not fair what happens to good people,1,1,2,1,1,1,6,6,7,"The tweet does not describe personal harm or emotional consequences for the speaker. Although they plan to raise money, the message does not show individual suffering or personal involvement with the tragedy.","There is no indication that the speaker’s family or close friends were affected. The tweet focuses on “good people” in general, not specific loved ones or relational ties.","The tweet highlights empathy toward the broader community affected by the tragedy. By raising money and expressing that it’s unfair what happened to “good people,” the speaker shows solidarity and collective concern.",2025-12-09T01:53:39.354Z,25/25,completed
ANONYMOUS031,24,completed,323910302188064800,I JUST SAW THIS VIDEO OF BOSTON AND IM LEGTLY CRYING RN #prayforboston https://t.co/mXXSylkBr4,6,6,7,1,1,1,4,4,5,"Strong emotional distress is shown through crying after watching the video, indicating a direct personal reaction and high individual involvement.","No reference to family members, friends, or close others being affected, and no relational ties are mentioned in the message.","The use of the hashtag #prayforboston signals compassion and solidarity toward the broader community, though the main focus remains on the speaker’s emotional reaction.",2025-12-09T01:54:43.166Z,25/25,completed
ANONYMOUS031,24,completed,323900105839214600,What's the matter with people! #prayforboston,2,1,1,1,1,1,5,5,6,The tweet shows frustration but doesn’t reveal any personal impact or direct emotional consequence for the speaker.,"The message doesn’t mention family, friends, or close others, and no relational concern is communicated.",The tweet directs attention to societal behavior and uses #prayforboston to express collective empathy and solidarity with the affected community.,2025-12-09T01:55:45.392Z,25/25,completed
ANONYMOUS031,24,completed,378084154937585660,RT @Kacyyy: @9NEWS our new front yard pond #boulderflood http://t.co/Lg7vETN7Pd,3,2,3,1,1,1,3,3,2,"The message references a flooded front yard through the repost, hinting at mild personal inconvenience but without strong emotional or personal concern.","No indication of worry for family, friends, or close others, and no relational connections are mentioned.","The flooding situation is shown visually, but the tone remains light and doesn’t directly address broader community impact or shared hardship.",2025-12-09T01:56:32.453Z,25/25,completed
ANONYMOUS031,24,completed,381428911084560400,RT @samiejoy1: It's only fitting that after the Colorado floods our game vs. CSU is in the rain 😔☔️,3,2,3,1,1,1,3,3,2,"The comment touches on the speaker’s own situation, the rainy game, but doesn’t show strong personal concern about the flood’s effects.","There is no mention of family, friends, or close others, and nothing suggests relational worry or care.","The statement references the broader flooding event, but the focus is more on ironic timing than on community impact or shared hardship.",2025-12-09T01:57:29.505Z,25/25,completed
ANONYMOUS031,24,completed,218380942467792900,RT @Colorado: Custom tees - 100% of proceeds benefit Colorado wildfire victims: http://t.co/4Ou4TqFY #COFires,1,1,1,1,1,1,6,6,6,"No personal feelings, experiences, or self-related concerns are expressed; the message is purely informational.","There is no mention of close others or any relational worry, as the focus stays on fundraising.","The message highlights support for wildfire victims and promotes collective aid, showing strong orientation toward community recovery.",2025-12-09T01:58:31.195Z,25/25,completed
ANONYMOUS031,24,completed,324752841384288260,"RT @Ehi_remen: @OvieO: Prayers for #West, Texas.",1,1,1,1,1,1,5,5,5,No element of the message points to personal impact or the speaker’s own situation; it’s purely a forwarded prayer.,"There is no mention of loved ones or specific individuals the speaker worries about, so relational involvement is absent.","The prayer request shows awareness of a community-level tragedy and expresses support for those affected in a broad, collective sense.",2025-12-09T01:59:18.561Z,25/25,completed
ANONYMOUS031,24,completed,379370296337113100,this has been an emotionally exhausting last 4 days #boulderflood,6,6,6,1,1,1,2,2,1,"The tweet highlights the speaker’s own emotional exhaustion, showing clear personal impact and an individual emotional response to the flooding.","The tweet does not reference family, friends, or close others. It focuses solely on the speaker’s personal emotional state.","Although the hashtag references a community event, the tweet itself does not express collective concern. Its focus remains on the speaker’s individual emotional exhaustion rather than the community’s experience.",2025-12-09T02:00:14.717Z,25/25,completed
ANONYMOUS031,24,completed,396329276691464200,"shooting at LAX airport, reasons i dislike people.",3,3,3,1,1,1,4,4,2,"The tweet shows mild personal involvement through the speaker’s expression of frustration (“reasons I dislike people”), but it does not indicate direct personal impact or consequences from the shooting.","There is no mention of family, friends, or people the speaker personally cares about. The tweet does not reference relational concerns.","The tweet refers to a public shooting at a major airport, which implies a community-level concern. However, the speaker does not explicitly express solidarity or discuss collective well-being.",2025-12-09T02:01:09.760Z,25/25,completed
ANONYMOUS031,24,completed,396367339983503360,@DRUDGE_REPORT So how did he get past security with a gun? #LAX #Obama #TSA,1,1,1,1,1,1,2,3,3,"The tweet does not indicate any personal emotional reaction or consequences for the speaker. It focuses entirely on questioning security procedures, not on individual involvement.","There is no mention of family, friends, or anyone the speaker personally cares about, so the tweet shows no relational involvement.",questioning how a gun got past airport security,2025-12-09T02:02:34.739Z,25/25,completed
ANONYMOUS031,24,completed,218460843942215680,Parker Fireworks cancelled due to high fire danger http://t.co/aAYrKiVE #Parker #CO #Colorado #Parker,1,1,1,1,1,1,5,5,3,"The tweet simply announces the cancellation of fireworks and does not express any personal feelings, effects, or concerns related to the speaker.","There is no mention of family, friends, or anyone close to the speaker, so the tweet shows no relational involvement.","The tweet relates to a community-level safety issue by noting the cancellation due to fire danger, implying awareness of public safety concerns for the local area.",2025-12-09T02:03:29.699Z,25/25,completed
ANONYMOUS031,24,completed,218376852996243460,Thoughts and prayers with all those dealing with fires in Colorado.,1,1,1,3,2,2,7,7,6,The tweet does not reference the speaker’s personal situation or emotions. It expresses sympathy for others without indicating any individual involvement.,"The sympathy is directed toward “all those dealing with fires,” which could include close others, but the tweet does not specifically mention family or friends.","The tweet expresses broad solidarity with affected people and frames the wildfire as a collective tragedy, emphasizing shared concern and community support.",2025-12-09T02:04:32.404Z,25/25,completed
ANONYMOUS031,24,completed,333963193238032400,@ArmchairArab @LibyanBentBladi I am sorry I am just comparing to what happened after Boston explosions.,1,1,2,1,1,1,4,4,3,"The tweet briefly mentions the speaker’s act of comparing events, but it does not indicate any personal harm, emotional impact, or consequences related to the Boston explosions.","There is no reference to family, friends, or close relationships. The tweet is a general comparison, not a relational statement.","The mention of the “Boston explosions” references a major collective tragedy, implying awareness of community-level consequences, though the tweet does not explicitly express solidarity.",2025-12-09T02:05:37.718Z,25/25,completed
ANONYMOUS031,24,completed,325432952001527800,"RT @SweetTeaSass: Now that we caught the second Boston suspect, we can now focus on West, TX. #PrayforTexas",1,1,1,1,1,1,7,6,6,"The tweet does not reference the speaker’s personal feelings, experiences, or consequences. It focuses entirely on public events.","There is no mention of family, friends, or anyone personally connected to the speaker. The tweet is not relational in nature.",The tweet conveys collective solidarity by shifting attention from one national tragedy to another and urging support for the affected Texas community.,2025-12-09T02:06:39.226Z,25/25,completed
ANONYMOUS031,24,completed,217827097186537470,My prayers go out to the people who have lost everything in fires in Colorado. Hopefully they burn out soon !,1,1,1,1,1,1,7,6,6,"The tweet does not reference the speaker’s own risk, emotions, or experiences. It focuses solely on others affected by the fires.","There is no mention of family, friends, or personally connected individuals. The concern is directed at people in general, not specific relationships.","The tweet expresses sympathy for the Colorado community and acknowledges widespread loss, showing strong collective concern and solidarity.",2025-12-09T02:07:38.219Z,25/25,completed
ANONYMOUS031,24,completed,407185888670531600,Just saw about the train derailment in NYC. My heart goes out to all the victims and their families! So sad :(,1,1,1,2,2,2,5,4,4,The tweet does not mention any direct effect on the speaker or their personal experience. It is focused on expressing sympathy rather than personal impact.,"The tweet shows empathy for victims and their families, which suggests some relational concern, though these individuals are not personally connected to the speaker.","The tweet conveys sympathy for the broader group of victims and families, indicating awareness of the societal impact, but does not explicitly emphasize collective action or responsibility.",2025-12-09T02:08:41.024Z,25/25,completed
ANONYMOUS031,24,completed,324910056476917760,My heart and prayers  go out to all in west Texas,1,1,1,2,2,2,5,5,5,The tweet does not describe any personal impact on the speaker. It focuses solely on expressing sympathy for others rather than the speaker’s own experience.,"The tweet conveys care and concern for people affected by the explosion, but there is no indication that the victims are personally connected to the speaker.","The tweet expresses empathy toward the broader community in West, Texas, showing awareness of collective suffering and a sense of solidarity with those affected.",2025-12-09T02:09:47.294Z,25/25,completed
ANONYMOUS005,15,completed,325103644594827260,"Boston Marathon, Texas, MIT... At this point we need to stop praying for specific locations and instead #prayfortheworld",2,2,2,2,3,6,7,7,7,I messages seem to describe one’s personal experiences and emotions on an individual level.,You messages seem to evoke specific emotions in the people who view the post.,We messages seem to evoke a sense of social solidarity and shared empathy.,2025-12-10T02:53:37.360Z,25/25,completed
ANONYMOUS005,15,completed,379758470787915800,"RT @Clemson_CR: No matter the differences when Americans truly need help, we all come together. #PrayersforDC #Coloradoflood",5,2,2,3,6,7,7,7,7,"The tweet speaks about solidarity with the disaster experienced in Colorado, so it seems far removed from a purely personal message.","Since the tweet expresses solidarity with those affected by the floods in Colorado, it seems to contain elements that correspond to a you message.","Even if the ‘we’ in the tweet ultimately reflects the speaker’s own thoughts, the message is intended to express solidarity among Americans, so it seems to align with the characteristics of a we message.",2025-12-10T02:56:40.246Z,25/25,completed
ANONYMOUS005,15,completed,396861227697451000,I heard Eminem is wearing camouflage in support of the LAX shooter. #SNL,2,2,2,5,5,6,6,6,6,It seem to describe one’s personal experiences and emotions on an individual level.,It seem to evoke specific emotions in the people who view the post.,It seem to evoke a sense of social solidarity and shared empathy.,2025-12-10T03:01:49.572Z,25/25,completed
ANONYMOUS005,15,completed,336926632583512060,RT @BretLockett26: My heart and prayers go out to everyone that has been affected by this tragedy in Boston.,2,2,2,6,6,6,6,7,6,"The tweet speaks about solidarity with the disaster experienced in Colorado, so it seems far removed from a purely personal message.","Since the tweet expresses solidarity with those affected by the floods in Colorado, it seems to contain elements that correspond to a you involvement.","Even if the ‘we’ in the tweet ultimately reflects the speaker’s own thoughts, the message is intended to express solidarity among Americans, so it seems to align with the characteristics of a we involvement.",2025-12-10T03:04:01.029Z,25/25,completed
ANONYMOUS005,15,completed,396582637802127360,RT @RocktardsTweets: Reports of a shooting at LAX Airport. Hope everyone is okay!,4,6,6,2,6,1,1,1,1,It seems to have a personal tone because it talks about a rumor.,"It appears to be a simple rumor tweet, so there seems to be no emotional exchange with others.","It’s a humor-based rumor meant just for laughs, so it doesn’t seem to apply.",2025-12-10T03:09:42.017Z,25/25,completed
ANONYMOUS005,15,completed,212581637702168580,Woke up to the smell of smoke in Denver this morning. Thoughts are with those affected by #HighParkFire,5,6,7,3,7,2,6,6,2,It moves from a personal experience of smelling smoke to a broader social issue.,"They are concerned about those affected by the wildfire, but they do not seem to be thinking about any specific personal relationships.","Their concern about the wildfire is expressed, but it does not appear to call for collective solidarity.",2025-12-10T03:19:14.463Z,25/25,completed
ANONYMOUS005,15,completed,220588966703931400,RT @Taylormaatman: Would rather watch #Wildfire on the Hudson this #July4th than fireworks !! @GameOfThrones,6,6,6,5,2,1,1,2,1,It’s a tweet that only makes sense to people who know the context.,It’s a tweet related to fandom.,Someone living in the United States would likely understand the context.,2025-12-10T05:46:59.935Z,25/25,completed
ANONYMOUS005,15,completed,323977440399613950,“@SpencerKlimek: I really wanna know who is behind this Boston Marathon bombing” who ever it is I hope they rot in 💥🔥🔥👇,7,6,7,2,2,2,6,2,2,It is an expression of an individual’s anger toward a specific incident.,There seems to be no intention to incite others or to seek empathy.,"It is indeed a tweet about a social issue, but it does not present any broader social implications.",2025-12-10T05:48:46.075Z,25/25,completed
ANONYMOUS005,15,completed,396324432278716400,RT @Michael_Tonge: Prayers up.. Jeez. #laxshooting,2,3,2,6,7,7,6,6,6,It can also be read as a tweet expressing personal concern.,It can also be interpreted as a call to pray together and mourn together.,It is a tweet that evokes empathy regarding a social issue.,2025-12-10T05:54:15.749Z,25/25,completed
ANONYMOUS005,15,completed,323894695195471900,RT @ShyhiemB: #PrayForBoston RT,2,3,5,6,5,5,6,5,6,It expresses support and awareness of the issue by sharing the hashtag.,A shared hashtag contributes to forming a trend.,"Paradoxically, sharing only the hashtag without adding any content can appear as a form of social solidarity.",2025-12-10T05:56:08.319Z,25/25,completed
ANONYMOUS005,15,completed,323936105537867800,McIntyre tweets he's OK after Boston marathon run http://t.co/VQqyVt6vfg,6,5,6,6,7,2,5,2,2,It concerns the safety of a specific individual whom the poster considers important.,They shared the condition of one specific person.,"It is simply informing others about one person’s safety, not attempting to inspire solidarity.",2025-12-10T05:59:51.188Z,25/25,completed
ANONYMOUS005,15,completed,396356778746998800,RT @jfknewsandviews: Condolences to #laxshooting TSA agent's family. @TSA @TSABlogTeam @iata @NY_NJairports @portauthority,1,1,2,6,5,7,7,7,7,It is not a tweet about a personal event experienced by the person who posted it.,They tag institutions related to the incident.,They commemorate the victims of the incident and tag relevant institutions to share a sense of responsibility for the event with the public.,2025-12-10T06:03:58.687Z,25/25,completed
ANONYMOUS005,15,completed,324738773697048600,"Mayor of #West, Texas:  Please send us your prayers.  There's a lot of people who won't be here tomorrow.",4,2,4,6,7,7,7,7,7,It is a message that urges others to take action.,It can be read as a tweet calling for collective mourning.,It urges a broad audience of readers to take action.,2025-12-10T06:08:36.557Z,25/25,completed
ANONYMOUS005,15,completed,324749058138845200,"Mi oración esta noche es para las victimas y familiares de esta explosión cerca de Waco, Texas. #prayfortexas",2,2,5,3,6,6,7,6,5,It is a tweet expressing the poster’s personal condolences regarding the incident.,"It expresses emotions about a specific incident, and others can relate to it as well.",It does not call others to take action.,2025-12-10T06:12:25.109Z,25/25,completed
ANONYMOUS005,15,completed,396342539097493500,Our prayers and best wishes goes out to all involved in the #LAX shooting.,2,2,2,2,6,7,7,7,7,"It may appear as an expression of personal condolence, but it seems to carry a stronger sense of social solidarity.",It also seems to indicate that there are others who share in this sense of solidarity.,It seems as a tweet with a strong sense of solidarity and empathy.,2025-12-10T06:22:10.012Z,25/25,completed
ANONYMOUS005,15,completed,326683643105919000,"Oh good, Ron Paul on @cnbc later to explain how blowing up fertilizer and destroying Texas towns protects our LIBERTY!!! #p2",3,5,6,6,4,3,3,5,3,The sarcastic tone makes it come across strongly as a personal reaction.,It is not about the incident itself but rather about the lack of government regulation behind it. It is a tweet that those who share this viewpoint can empathize with.,It only criticizes the lack of government regulation and does not offer solutions or call for specific action.,2025-12-10T06:26:23.561Z,25/25,completed
ANONYMOUS005,15,completed,407278662485299200,"What a tragic weekend...helicopter crash in Glasgow, Paul Walker and now a train de-railed in New York!!",5,2,6,2,2,2,2,2,1,It reads as the poster’s perception that many tragic events occurred over the weekend.,It is a personal expression of emotion regarding the events.,It does not read as concern but rather as a personal expression of sadness.,2025-12-10T06:36:10.578Z,25/25,completed
ANONYMOUS005,15,completed,325017032229793800,"RT @tereanqi: #PrayForWestTexas after #Boston tragedy now West, Texas what's happening now in United States???;/",5,7,7,4,6,2,5,2,2,It appears to be a tweet expressing the poster’s confusion and uneasiness about events happening in their own country.,"Because it concerns the country where the speaker lives, it seems to relate to others who live in the same place as well.",It seems more like a lament about the disasters happening in the place where they live.,2025-12-10T06:51:41.289Z,25/25,completed
ANONYMOUS005,15,completed,324736026411155460,RT @NBCDFW: Mayor of West we need your prayers http://t.co/FGu0ywG7Zn #westexplosion,5,5,5,3,5,2,5,5,5,It seems likely that the retweet was made to show agreement or sympathy with the mayor’s words.,"People who sympathize with the mayor after seeing this tweet are likely to retweet it as well, creating a chain reaction.","Although the original poster cannot be clearly identified due to the simple retweet format, it appears to evoke a sense of empathy.",2025-12-10T07:06:42.997Z,25/25,completed
ANONYMOUS005,15,completed,378184491111841800,"RT @EvanKerns: If your bored, check out the trend #boulderflood, some crazy pictures.",6,2,5,2,2,2,1,2,1,"It reads simply as finding the disaster-related photos interesting, showing personal curiosity rather than any engagement with the social context of the event.",It seems as a tweet that has nothing to do with the social context of the event.,It seems like a tweet unrelated to social solidarity.,2025-12-10T07:09:22.396Z,25/25,completed
ANONYMOUS005,15,completed,396318379906039800,RT @jforstrom: At #lax. Just had to run onto runway because of shooting in terminal 2 http://t.co/4ZHVCcVmVX,7,7,7,2,1,1,1,1,1,It appears to be a live report of an event the poster personally experienced.,It doesn’t seem like a post written with an awareness of relationships with others.,It appears to be unrelated to social solidarity.,2025-12-10T07:11:35.447Z,25/25,completed
ANONYMOUS005,15,completed,396353981124841500,"LAX airport shooting: 'Mythbusters,' James Franco, Nick Jonas and more on the scene http://t.co/BuonwZEDTa",2,1,2,6,7,1,2,1,1,It excludes personal emotion.,It conveys factual information focused on the celebrities mentioned by the poster.,It seems unrelated to social solidarity.,2025-12-10T07:14:34.778Z,25/25,completed
ANONYMOUS005,15,completed,324702774006775800,#waco #explosion http://t.co/4KzHKAsPop,3,2,2,1,1,1,1,1,3,"It does not reveal the poster’s personal perspective, and it is unclear what connection they have to the event.","It is difficult to determine what connection the issue has to the poster, as nothing in the tweet indicates their relationship to the event.","They likely shared the tweet because they were interested in the incident, and other users who see it might also become interested in the event.",2025-12-10T07:16:22.640Z,25/25,completed
ANONYMOUS005,15,completed,324881010946879500,#prayforwest this absolutely breaks my heart. But god is big enough. I know he will help everyone through this. #prayers,5,5,6,3,5,6,6,7,7,It is a tweet expressing condolences intertwined with the poster’s personal faith.,Because it expresses sorrow toward the people directly affected by the incident.,It appears to call for religious solidarity.,2025-12-10T07:18:35.173Z,25/25,completed
ANONYMOUS005,15,completed,323874558325162000,Holy shit RT @theoriginalwak: What the fuck just happened?  #bostonmarathon http://t.co/dPh7lvZoxl,7,6,6,2,2,1,6,1,1,It is the poster’s immediate reaction to the incident.,It does not appear to have any particular intention behind it.,"It reveals shock toward the social issue in an immediate, unintentional response.",2025-12-10T07:20:12.359Z,25/25,completed
ANONYMOUS029,32,unknown,219560493982031870,These fires out in Colorado are crazy.,5,5,3,3,3,3,2,2,2,I think this tweet are making comments on this issue which he/she think it is crazy.,"I don't think this tweet is related with others, just 'my' own opinion.",I think this tweet is just 'my' thoughts,2025-12-10T05:27:25.230Z,0/25,partial
ANONYMOUS034,34,completed,324033522438377500,RT @LiifeSentencess: #prayforboston ! http://t.co/3OWaZ6bohP,4,3,3,5,6,3,5,5,5,I think it is focused on factual things.,It is focused on victims.,"If I were in Boston, I would worry about it.",2025-12-10T07:47:51.123Z,25/25,completed
ANONYMOUS034,34,completed,396416346235236350,Prayers out to those affected by #LAXShooting,3,3,3,3,3,3,3,3,3,It is focused on situational things.,There are no concerns.,There’s no responsibility,2025-12-10T12:11:26.655Z,25/25,completed
ANONYMOUS034,34,completed,324805823836614660,Another explosion in Us. #texas #pray,3,3,3,3,3,3,3,3,3,Focus on factual things,Not focusing on relational concerns,I think not that much,2025-12-10T12:14:30.889Z,25/25,completed
ANONYMOUS034,34,completed,323898621063995400,RT @ultramusic: Our thoughts and prayers go out to the victims and families affected by the recent Boston Marathon bombings :(,3,3,3,3,3,3,3,3,3,Why does not saying the reason why  they bombed it.,No concerns about victims.,Just statistical data,2025-12-10T12:17:06.355Z,25/25,completed
ANONYMOUS034,34,completed,323898621063995400,RT @ultramusic: Our thoughts and prayers go out to the victims and families affected by the recent Boston Marathon bombings :(,3,3,3,3,3,3,3,3,3,Why does not saying the reason why  they bombed it.,No concerns about victims.,Just statistical data,2025-12-10T12:18:14.392Z,25/25,completed
ANONYMOUS034,34,completed,323898621063995400,RT @ultramusic: Our thoughts and prayers go out to the victims and families affected by the recent Boston Marathon bombings :(,3,3,3,3,3,3,3,3,3,Why does not saying the reason why  they bombed it.,No concerns about victims.,Just statistical data,2025-12-10T12:18:21.245Z,25/25,completed
ANONYMOUS034,34,completed,323898621063995400,RT @ultramusic: Our thoughts and prayers go out to the victims and families affected by the recent Boston Marathon bombings :(,3,3,3,3,3,3,3,3,3,Why does not saying the reason why  they bombed it.,No concerns about victims.,Just statistical data,2025-12-10T12:19:09.557Z,25/25,completed
ANONYMOUS034,34,completed,324805823836614660,Another explosion in Us. #texas #pray,3,3,3,3,3,3,3,3,3,Focus on factual things,Not focusing on relational concerns,I think not that much,2025-12-10T12:19:12.199Z,25/25,completed
ANONYMOUS034,34,completed,396416346235236350,Prayers out to those affected by #LAXShooting,3,3,3,3,3,3,3,3,3,It is focused on situational things.,There are no concerns.,There’s no responsibility,2025-12-10T12:19:15.088Z,25/25,completed
ANONYMOUS034,34,completed,324033522438377500,RT @LiifeSentencess: #prayforboston ! http://t.co/3OWaZ6bohP,6,6,6,5,5,5,6,6,6,The tweet would be worried about him/herself.,The tweet would be worried about the victims’ families and so on.,It is a prey for region(‘Boston’).,2025-12-10T12:21:45.167Z,25/25,completed
ANONYMOUS034,34,completed,396416346235236350,Prayers out to those affected by #LAXShooting,5,5,5,5,5,5,6,6,6,The tweet would be worried about individual.,The tweet would be worried about victims’ families.,It is included whole victims and region.,2025-12-10T12:25:17.176Z,25/25,completed
ANONYMOUS034,34,completed,324805823836614660,Another explosion in Us. #texas #pray,5,5,5,5,5,5,6,6,6,The tweet would be worried about individuals.,The tweet would be worried about victims’ families,The tweet is focused on ‘again’,2025-12-10T12:26:55.973Z,25/25,completed
ANONYMOUS034,34,completed,323898621063995400,RT @ultramusic: Our thoughts and prayers go out to the victims and families affected by the recent Boston Marathon bombings :(,5,5,5,7,6,5,5,5,5,The tweet would be worried about individuals.,The tweet says prey for victims’ families,Concerns about victims.,2025-12-10T12:34:53.936Z,25/25,completed
ANONYMOUS034,34,completed,325092575839146000,#MIT #Waco #Boston #vegas #bombthreat Don't get distracted.  STOP #CISPA before you lose right to browse the internet privately.,5,2,2,3,3,3,5,5,4,The tweet would be worried about individuals,The tweet is more about sending a message of ‘stop’,The tweet would be worried about his/her near groups(MIT …so in),2025-12-10T12:38:10.514Z,25/25,completed
ANONYMOUS034,34,completed,325092575839146000,#MIT #Waco #Boston #vegas #bombthreat Don't get distracted.  STOP #CISPA before you lose right to browse the internet privately.,5,2,2,3,3,3,5,5,4,The tweet would be worried about individuals,The tweet is more about sending a message of ‘stop’,The tweet would be worried about his/her near groups(MIT …so on),2025-12-10T12:38:21.592Z,25/25,completed
ANONYMOUS034,34,completed,324742481461792800,RT @CountryDarliin: #prayfortexas #prayforboston #prayforeveryone 🙏,5,5,5,5,5,5,6,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families.,The tweet says preying for all victims,2025-12-10T12:39:49.986Z,25/25,completed
ANONYMOUS034,34,completed,396491608821997600,RT @regulator: Praises go out to All the victims at the lax attacks and there family's keep ya heads up god bless.,5,5,5,6,6,6,5,5,5,The tweet would be worried about individuals,The tweet is focusing on victims’ families,The tweet would be worried about whole victims,2025-12-10T12:42:23.781Z,25/25,completed
ANONYMOUS034,34,completed,323932397781528600,My prayers go to the #BostonMarathon victims 💗,5,5,5,5,5,5,6,6,6,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet is focusing on the whole victims,2025-12-10T12:45:21.192Z,25/25,completed
ANONYMOUS034,34,completed,396371823715037200,RT @adamlambert: Tragic news about LAX. Thoughts and prayers w victims.,5,5,5,5,5,5,6,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet is focusing on whole victims,2025-12-10T12:47:00.629Z,25/25,completed
ANONYMOUS034,34,completed,324421617222578200,Idiot actor blames Boston attack on 2nd amendment -- http://t.co/Kw2N34IWse,4,4,3,4,3,3,3,3,3,The tweet would think about the issue,The tweet seems to want to blame the actor,The tweet would not think about other victims,2025-12-10T12:49:15.434Z,25/25,completed
ANONYMOUS034,34,completed,324888749412610050,RT @ColleenDeely: #PrayforBoston #PrayforTexas,5,5,5,5,5,5,6,5,5,The tweet would be worried about individuals,The tweet would be worried about victims’ families,The tweet is focusing on whole victims,2025-12-10T12:51:48.225Z,25/25,completed
