PID,Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
PID045,ANONYMOUS048,28,completed,294949673251270660,RT @benwillbond: To all you guys down under. Happy Australia Day! Hearing some terrible news of floods and fires so sending best wishes.,4,6,4,3,6,5,5,6,6,Over 75 active fires are burning across New South Wales due to a severe December heatwave with Total Fire Bans currently in place for several regions.,"A Christmas Monsoon has triggered life-threatening flash flood warnings in Northern Queensland, particularly around Ingham and Townsville.","Simultaneously, NSW was battling extreme heatwaves and dozens of out-of-control bushfires. A significant fire near Coonawarra destroyed 53 homes and devastated the Warumungu National Park.",2025-12-26T06:42:42.258Z,50/50,completed
PID045,ANONYMOUS048,28,completed,295712273203335200,"Thinking of all the amazing Queenslanders I met in 2011 &amp; their neighbours, as they again deal with devastating floods. #bigwet",5,6,5,6,5,6,2,3,5,"While the current monsoon is centered further north, the term ""Big Wet"" is being used by residents and media to draw parallels to the resilience shown during the catastrophic 2011 Queensland floods.","Intense rainfall has triggered a Flood Watch for a vast area stretching from the northwest interior to the northeast tropical coast, including towns like Ingham and Townsville.",Emergency services have warned of life-threatening flash flooding and potential isolation for remote communities through the end of December.,2025-12-26T06:44:49.006Z,50/50,completed
PID045,ANONYMOUS048,28,completed,392529883206676500,Join us @5 for an extended 90 minute bulletin. We'll bring you the latest on the bushfires @TenNewsSydney #eyewitnessnews #nswfires,3,4,5,3,6,5,5,6,5,"Bans are currently in place for several regions, including national parks across the Hunter Central Coast.","The NSW government has declared natural disasters for regions including the Central Coast, Mid Coast, Upper Hunter, and Dubbo",At least 16 homes were recently destroyed in the Kolenang area on the Central Coast.,2025-12-26T06:46:19.526Z,50/50,completed
PID045,ANONYMOUS048,28,completed,354603388371087360,A railway's turnaround becomes a nightmare. A look at the company whose train caused the Lac-Mégantic disaster. http://t.co/gk6HQuR25O,5,6,5,5,5,6,6,5,5,"47 people were killed in the massive explosions and subsequent fire, which incinerated roughly half of the downtown core.",The primary cause was determined to be an insufficient number of handbrakes applied to secure the train on the slope in the nearby town of Nantes.,"The lead locomotive was shut down by a firefighter after an engine fire occurred earlier, causing the air braking system to gradually lose pressure.",2025-12-26T06:48:05.490Z,50/50,completed
PID046,ANONYMOUS084,27,completed,347723152782147600,RT @livinginsg: #WhatHazeDidToSingapore Haze didn't do anything to Singapore. It did something to Singaporeans instead.,4,3,4,2,1,2,6,7,6,The speaker implies that people directly experienced the damage by moving the attention from the land to the people themselves.,"This post makes no mention of direct interpersonal care, family members, or intimate relationships.","Instead of focusing only on the physical location, the tweet clearly emphasizes the collective impact on the country's citizens.",2025-12-26T05:19:49.046Z,50/50,completed
PID046,ANONYMOUS084,27,completed,406572824007311360,"Only in Glasgow would someone involved in a huge accident like #clutha say 'the band brought the house down', brilliant! @BBCNews #bbcnews",1,1,2,2,2,2,7,6,7,The tweet is written from the perspective of an outside observer rather than someone personally involved in the accident.,The author is reflecting on a public news story and does not mention any direct personal or family connections to the victims.,"By using the phrase ""Only in Glasgow,"" the speaker emphasizes a shared cultural identity and the collective resilience of the local community.",2025-12-26T05:20:54.222Z,50/50,completed
PID046,ANONYMOUS084,27,completed,297836172305125400,"@Queensland came to visit friends &amp; consider moving here. Floods, loss of food &amp; $, stranded in 1 room with 2 small kids, NO support",7,7,7,6,7,6,2,1,2,"Thats provide specific details about their personal hardship, including financial loss and physical confinement.","The speaker emphasizes the plight of their children and the friends they were visiting, highlighting relational impacts.",The tweet focuses on a lack of community support and personal isolation rather than collective unity or shared responsibility.,2025-12-26T05:22:11.388Z,50/50,completed
PID046,ANONYMOUS084,27,completed,295867034665893900,who came up with the hashtag #bigwet for this year’s flood?,1,1,1,1,1,1,4,4,3,The author is asking a general question about a hashtag rather than sharing a personal experience.,There is no evidence of the speaker expressing concern for specific friends or family members in this post.,"While the hashtag refers to a shared event, the tweet itself is more about social media trends than collective well-being.",2025-12-26T05:23:25.313Z,50/50,completed
PID046,ANONYMOUS084,27,completed,302462808384237600,"MT @RoyalAstroSoc: There's no connection between #2012DA14, the asteroid flying past the Earth tonight and this morning's #Russianmeteor",1,1,1,1,1,1,3,3,2,This is a factual scientific statement that does not mention the speaker's personal situation or safety.,The tweet provides general information to the public and does not address specific friends or family members.,"Although the information concerns the entire Earth, the tweet focuses on scientific facts rather than community solidarity.",2025-12-26T05:24:05.304Z,50/50,completed
PID046,ANONYMOUS084,27,completed,396319390729138200,RT @katemather: En route to #LAX. Updates as they come @LANow.,3,3,4,1,1,1,2,3,2,The speaker is traveling to the location for work purposes rather than because they are personally affected by the crisis.,This tweet is a professional announcement to a general audience and does not address specific friends or family members.,This is a news-gathering update focused on reporting facts to the public rather than building community solidarity.,2025-12-26T05:24:58.071Z,50/50,completed
PID046,ANONYMOUS084,27,completed,389908166353231900,"Earthquake in Iloilo, Philippines! My head's aching.",7,7,7,1,1,1,2,3,2,The author describes a direct physical reaction and personal discomfort resulting from the earthquake.,This post is strictly about the speaker's own condition and does not mention any relational ties or other people.,The tweet is a personal status update rather than a message focused on community-wide support or collective action.,2025-12-26T05:25:36.838Z,50/50,completed
PID046,ANONYMOUS084,27,completed,232829770306551800,I didn't know the situation in Manila has gotten worse. Let's all help our fellow men. Let's pray for all the people affected. #rescuePH,2,3,2,3,4,3,7,7,7,The author seems to be observing the crisis from a distance rather than experiencing personal hardship or physical danger.,The tweet expresses empathy for those suffering but does not explicitly mention specific family members or friends.,"The speaker strongly emphasizes community solidarity, shared prayer, and a collective call to help those in need across the nation.",2025-12-26T05:26:46.173Z,50/50,completed
PID046,ANONYMOUS084,27,completed,354439470801616900,"Pretty scary, the events of the last few days... Lac Megantic train, SFO crash, Toronto and Calgary floods... What's going on?",3,2,3,1,1,1,6,6,5,"The author expresses a personal emotional reaction to the news, but does not describe any direct physical or financial impact on their own life.",There is no mention of specific interpersonal connections or concerns for family or friends in this message.,The tweet focuses on a series of broad societal tragedies and questions the general safety and stability of the community and the world at large.,2025-12-26T05:27:34.069Z,50/50,completed
PID046,ANONYMOUS084,27,completed,302386388173721600,"In Soviet Russia, meteor showers you.",1,1,1,1,1,1,2,3,2,The author is clearly making a joke and does not share any personal details or physical impact regarding the event.,"The tweet is a general broadcast of a meme and contains no mention of friends, family, or specific interpersonal concern.","While it mentions a nation, it is used only as a setup for a punchline rather than an expression of community support or solidarity.",2025-12-26T05:30:19.481Z,50/50,completed
PID046,ANONYMOUS084,27,completed,347357568856891400,"RT @iamnotateacher: RT @mrbrown: Soon after this photo was taken, Godzilla collapsed from asthma. #sghaze http://t.co/DpYt6I42fG",1,1,1,1,1,1,4,4,3,The person making this statement refers to a make-believe character and does so in a tongue-in-cheek fashion without discussing their own physical condition and no way suggesting that it's directly affecting them personally.,"This comment makes no mention of anyone else (friends, family, etc.) and clearly includes a lot of humor, even though also implies that people across the United States have been affected by the current situation.","#sghaze implies a national calamity; nonetheless, referencing a Godzilla joke puts the emphasis on humour while de-emphasizing the notion of community solidarity / shared responsibility.",2025-12-26T05:32:02.513Z,50/50,completed
PID046,ANONYMOUS084,27,completed,350438939443728400,RT @MitchChrist: I Smashed 200grand worth of liquor at the dome today. And washed the bobcat window with a bottle of patron. #abflood #yyc,7,7,7,1,1,1,3,4,4,"The speaker is in the active disaster area, where they are doing the physical hands- on work themselves and are also observing the destruction first hand.","The tweet only discusses what the speaker is doing and what types of equipment he is using, with zero discussion of family or friends.",The post describes one specific example of damage to a community site and makes no comments about the overall ground situation.,2025-12-26T05:34:31.179Z,50/50,completed
PID046,ANONYMOUS084,27,completed,391386624983957500,For the Santa Messa tomorrow a special prayer for all who have already lost their homes in our bush fires in Australia dear Papa Francesco,2,2,2,4,3,4,7,7,7,"There is no evidence to suggest that the writer lost his/her home or place of security; rather, the author likely has extended his/her support toward others in their time of need.","Additionally, although the author expresses empathy for others, it does not go so far as to identify their family and/or close friends.","In addition, it illustrates the author's desire for spiritual solidarity and shared well-being among all Australians.",2025-12-26T05:36:56.328Z,50/50,completed
PID046,ANONYMOUS084,27,completed,392544349356957700,@MariamDiamond I just heard about the fires in Sydney. I hope you're ok &lt;3 please stay safe! Xxx,1,2,1,7,7,7,2,1,2,The speaker is reaching out from the outside and does not mention any personal danger or individual loss.,This is a direct message to a specific friend expressing deep concern for their safety and personal well-being.,The focus is strictly on the safety of one individual rather than the broader community or national solidarity.,2025-12-26T05:37:40.135Z,50/50,completed
PID046,ANONYMOUS084,27,completed,348099193098874900,The pics of #calgaryflood are nuts! Thoughts are with the thousands affected. #yycflood,1,1,1,2,3,2,6,6,5,The author is viewing pictures of the event from afar and does not describe any personal impact or individual hardship.,"While the speaker mentions those affected, they do not reference specific friends, family members, or personal acquaintances.",The tweet shows high collective concern by mentioning the thousands of affected citizens and using community-wide disaster hashtags.,2025-12-26T05:38:26.726Z,50/50,completed
PID046,ANONYMOUS084,27,completed,407454491894480900,RT @BBCJamesCook: Incredibly still and sombre here at the #clutha as the helicopter is gently winched away.,2,2,3,1,1,1,5,6,5,"The speaker is physically present at the scene as a reporter, but describes the atmosphere rather than personal injury or loss.","There is no mention of family, friends, or any specific individual connections in this professional observation.","The use of ""sombre"" describes a shared mood of the community and the collective gravity of the recovery efforts.",2025-12-26T05:39:28.629Z,50/50,completed
PID046,ANONYMOUS084,27,completed,296151731425914900,"@ColdJadedWolf We're fine. The flooding in north of us,but my bf's mum is stuck in Queensland.",4,3,4,7,7,7,2,2,2,"The speaker mentions they are currently fine, but their personal situation is impacted by the proximity of the flooding.",There is high relational concern as the speaker specifically mentions their boyfriend's mother being stuck in the flood zone.,The tweet is focused on a specific family update and individual safety rather than broad community or national issues.,2025-12-26T05:40:04.715Z,50/50,completed
PID046,ANONYMOUS084,27,completed,346512706016260100,“@surenjerrymyaah: The sun and haze will soon set Singapore ablaze”,1,2,1,1,1,2,5,6,4,The author is quoting a poetic or dramatic phrase and does not mention any personal health effects or individual circumstances.,There is no mention of family or friends; the tweet is a general broadcast that lacks any interpersonal or relational concern.,"By mentioning Singapore as a whole, the tweet refers to a collective national impact, though it uses metaphorical language rather than a call for unity.",2025-12-26T05:40:43.493Z,50/50,completed
PID046,ANONYMOUS084,27,completed,369139034133524500,Can't sleep because of this rain #MaringPH #ughh,6,7,7,1,2,1,3,3,3,The author is personally suffering from sleep deprivation and distress due to the immediate weather conditions in their area.,"This post focuses entirely on the author's personal discomfort and does not mention any friends, family, or specific others.","While the hashtag #MaringPH identifies a national event, the tweet is an individual complaint rather than a message of community solidarity.",2025-12-26T05:41:22.203Z,50/50,completed
PID046,ANONYMOUS084,27,completed,327530909295317000,"RT @MikeElk: Unlike  Upper Big Branch memorial speech, Obama does not call for workplace safety protections in #westtx memorial",1,1,1,1,1,2,6,5,7,The tweet is a political observation regarding a speech and contains no mention of personal injury or individual loss.,The author is critiquing policy and leadership rather than expressing concern for specific friends or family members.,"By discussing workplace safety protections and the town of West, the author emphasizes broad societal well-being and collective responsibility.",2025-12-26T05:41:50.322Z,50/50,completed
PID046,ANONYMOUS084,27,completed,275764813509038080,"RT @PattyB00: This morning's prayer is for our brothers and sisters in the Visayas and Mindanao areas. Lord, please take over! #PabloPh",1,2,2,5,6,5,6,7,7,The author is offering a prayer for others and does not mention any personal danger or individual consequences.,"Calling the victims ""brothers and sisters"" indicates a strong relational bond and deep concern for people the speaker cares about.",The tweet emphasizes broad community solidarity and collective well-being by praying for large geographic regions as a whole.,2025-12-26T05:42:23.817Z,50/50,completed
PID046,ANONYMOUS084,27,completed,360010437632335900,MPs wait on Lac-Megantic details before rail safety study...(read more) http://t.co/emstUWK1hF,1,1,1,1,2,1,5,4,5,This is a news headline regarding government activity and contains no mention of the speaker's personal life or safety.,"The tweet is a neutral broadcast of political news and does not address friends, family, or specific individuals.","By focusing on ""rail safety study"" and the actions of ""MPs,"" the tweet emphasizes broader societal well-being and legislative responsibility.",2025-12-26T05:42:59.945Z,50/50,completed
PID046,ANONYMOUS084,27,completed,369724386984484860,"Despite the storm, Pinoy tayo. Smile lang. :) This'll pass. #MaringPH",4,4,4,4,4,5,7,7,7,The author is personally going through the storm but chooses to maintain a positive attitude toward the situation.,"By encouraging others to ""smile,"" the speaker shows a friendly and supportive connection to those following their updates.","The phrase ""Pinoy tayo"" (We are Filipino) is a powerful expression of national identity, collective resilience, and shared solidarity.",2025-12-26T05:43:34.543Z,50/50,completed
PID046,ANONYMOUS084,27,completed,370052918449156100,"Just when the sun was about to peek, heavy rains start falling again. #Habagat",6,5,6,1,1,1,3,3,2,The author is describing their immediate physical environment and the frustration of the weather personally affecting their day.,"This post is a personal observation of the weather and does not mention any friends, family, or other specific individuals.","While the hashtag #Habagat refers to a seasonal monsoon affecting many, the tweet itself focuses on a personal observation of the rain.",2025-12-26T05:44:11.199Z,50/50,completed
PID046,ANONYMOUS084,27,completed,305071569011621900,@ThisIsSkye RT @LAFD says 'no emergencies' reported after bright light seen in SoCal skies #meteor #fireball « http://t.co/DHdSAECgSb,1,1,1,1,1,1,6,7,5,The author is sharing a public safety update and does not mention any personal involvement or individual consequences.,The tweet is a retweet of official information and lacks any personal address or concern for friends or family.,"By citing the LAFD and addressing the ""SoCal skies,"" the post focuses on the safety and awareness of the entire regional community.",2025-12-26T05:45:18.685Z,50/50,completed
PID046,ANONYMOUS084,27,completed,302431468523778050,RT @CodyStrmiska: Damn people in Russia got hurt from the shock waves of a giant meteor shower #ItsStarting,1,1,1,2,3,2,5,5,6,The speaker is reacting to news from another country and does not indicate any personal risk or direct impact on their own life.,"While the author expresses sympathy for those hurt, there is no mention of specific friends or family members being involved.",The use of the hashtag #ItsStarting suggests a concern for global or collective consequences that affect society at large.,2025-12-26T05:45:54.941Z,50/50,completed
PID046,ANONYMOUS084,27,completed,390663455650234400,I woke up minutes before that strong aftershock occured. #PrayForVisayas,7,7,7,1,2,1,6,5,7,"The author describes a direct personal experience of waking up to a strong aftershock, indicating they are physically present in the disaster zone.",This specific post focuses on the speaker's own timing and immediate experience without mentioning friends or family members.,The hashtag #PrayForVisayas demonstrates a strong sense of solidarity and concern for the collective well-being of the entire affected region.,2025-12-26T05:46:40.044Z,50/50,completed
PID046,ANONYMOUS084,27,completed,348356241019510800,"Thank you all who booked an air ticket to another country to siam the #sghaze, for the blue skies. Now, drivers! Wash your cars!",4,3,5,3,3,2,5,4,6,The speaker is personally experiencing the clearing of the haze and is reacting to the immediate change in their environment.,"While the author addresses others (travelers and drivers), the tone is humorous and observational rather than expressing concern for loved ones.","By addressing ""drivers"" and referencing the collective local experience of the haze, the tweet focuses on a shared community situation in Singapore.",2025-12-26T05:47:14.540Z,50/50,completed
PID046,ANONYMOUS084,27,completed,356096816468598800,"Out of the night, runaway oil train brings death, destruction, grief to close-knit Quebec town http://t.co/uqu8HGkd61 http://t.co/Amu0gAZcF9",1,2,2,1,1,2,7,7,7,"The author is sharing a news headline and link, showing no personal connection to the disaster or its aftermath.","This post is a factual news summary and does not mention any family, friends, or specific interpersonal concerns.","The tweet explicitly highlights the ""close-knit Quebec town"" and the collective ""grief"" of the community, showing high social impact.",2025-12-26T05:47:58.677Z,50/50,completed
PID046,ANONYMOUS084,27,completed,276897787281567740,mySister on W.DC gathered lil donations for the victims of #Pablo. May Lord bless you and all other Pnoy's abroad. Bless your work,1,1,2,7,7,7,6,6,7,The speaker is reporting on the charitable actions of their sister rather than describing personal suffering or direct impact.,"By highlighting their sister's specific efforts and offering a blessing, the author shows deep pride and concern for a family member.",The tweet emphasizes the collective efforts of the Filipino diaspora (Pnoy's abroad) and their shared responsibility to help the nation.,2025-12-26T05:49:47.308Z,50/50,completed
PID046,ANONYMOUS084,27,completed,370461640786837500,Thank you to the students of RTU for helping out in the repacking! #reliefPH @prcpasigpateros,1,1,1,2,2,3,7,7,7,The author is acting as a spokesperson or organizer expressing gratitude rather than a victim describing their own personal struggle.,"While the post addresses the students directly, the relationship appears to be professional or institutional rather than a close personal bond.","This tweet is a textbook example of community cooperation, highlighting shared responsibility and the collective effort of students in disaster relief.",2025-12-26T05:50:33.217Z,50/50,completed
PID046,ANONYMOUS084,27,completed,347598229627605000,RT @2ticketstoparis: Singapore looks like heaven and smells like hell. Very poetic. #sghaze,4,3,5,1,1,2,5,5,6,"The speaker describes sensory details like smell, indicating they are personally experiencing the haze, though the tone remains observational.","There is no mention of family, friends, or specific loved ones; the tweet is a general witty remark directed at the public.","By referencing Singapore as a whole and the city's overall environment, the author highlights a collective crisis affecting the entire nation.",2025-12-26T05:51:03.568Z,50/50,completed
PID046,ANONYMOUS084,27,completed,212231669170716670,MT @KyleClark: Please keep #HighParkFire firefighters in your thoughts/prayers. Difficult day looms for them.,1,1,2,5,4,6,7,6,7,The author is calling for support for others and does not mention any personal danger or individual impact on themselves.,"By asking for prayers for a specific group of people, the speaker shows deep care and a protective relational bond toward the firefighters.",The tweet fosters a sense of collective solidarity and shared responsibility for the well-being of those serving the community during the crisis.,2025-12-26T05:51:37.302Z,50/50,completed
PID046,ANONYMOUS084,27,completed,406634115384246300,RT @jimmurphymp: Terrible here in Glasgow Helicopter crashed into roof of pub,3,2,3,1,1,2,6,5,7,"The speaker is physically present at the scene (""here in Glasgow""), which implies an immediate personal witness to the tragedy, though they do not claim physical injury.","The tweet provides a factual report of the event and does not mention any family, friends, or specific loved ones.","By reporting directly from the city and using descriptive language like ""terrible,"" the author highlights the collective tragedy and shock felt by the Glasgow community.",2025-12-26T05:52:08.567Z,50/50,completed
PID046,ANONYMOUS084,27,completed,389983487685443600,"Certain thoughts are prayers. There are moments when, whatever the attitude of the body, the soul is on its knees. #PrayForVisayas",2,1,2,1,1,1,7,7,7,The tweet focuses on a spiritual or internal state rather than describing any physical impact or personal hardship caused by the earthquake.,"No specific family members or friends are mentioned; the sentiment is expressed in a general, philosophical way.","The hashtag #PrayForVisayas, combined with the poetic call for prayer, emphasizes a deep sense of spiritual solidarity and collective well-being for the entire region.",2025-12-26T05:52:46.629Z,50/50,completed
PID046,ANONYMOUS084,27,completed,390803927110660100,"RT @TheEIU_Asia: For now, we believe that the #Philippines' economic growth prospects remain unaffected by the Bohol earthquake.",1,1,1,1,2,1,6,7,5,"The tweet was an economic overview, not a personal reflection from an individual about their circumstances, wellbeing or immediate safety.","There are no references made to any of the author's social sphere (friends, family), therefore the author's comments are based solely and entirely on economic information.","The tweet outlines the combined effect on the economy of all citizens of the country, but fails to advocate for a sense of unity and a social obligation to all citizens.",2025-12-26T05:54:26.123Z,50/50,completed
PID046,ANONYMOUS084,27,completed,296002955251945500,Hope once again everyone is safe and well with floods and bushfires across Australia :),1,2,1,3,3,2,7,7,7,The author is sending positive wishes to others and does not indicate that they are personally in any danger or have suffered in anyway from this crisis.,"Although the tone is very caring, it does not specify who the general audience is (friends, family, or other close personal relationships).","The tweet speaks about the entire nation (""across Australia"") and expresses a concern for the entire population's well-being.",2025-12-26T05:56:13.234Z,50/50,completed
PID046,ANONYMOUS084,27,completed,302412166349348860,I'm surprised the #RussianMeteor didn't cause a bunch of car accidents in the Youtube videos.,1,1,1,1,1,1,2,2,1,"The author viewed the event through the YouTube platform, therefore there is clear indication that the author has no personal physical impact on the event. The author makes this clear through the observation of the distance from the people who are impacted by this event.","The speaker does not refer to any family or friend connections; rather, they are observing the anonymous individuals in the videos from a distance.",The tweet appears to be a casual statement of curiosity regarding traffic patterns; it does not seem to demonstrate a common concern or solidarity with others.,2025-12-26T05:57:39.354Z,50/50,completed
PID046,ANONYMOUS084,27,completed,347312874349273100,RT @exonyeoshidae: Just look at the trending topics in SG. #sghaze http://t.co/XTPes7d0SU,1,2,1,1,1,2,6,6,5,The author discusses digital patterns but does not discuss their physical effect on themselves or that they have not been directly affected.,"There isn't any mention of family or friends, and the author focuses on data that can be publicly seen through social media.",The tweet emphasizes the large-scale preoccupation and effect on the nation by stating that Haze is the trending topic for the entire city.,2025-12-26T05:59:04.981Z,50/50,completed
PID046,ANONYMOUS084,27,completed,302330419385348100,Mental videos of the huge Meteor shower over Russia last night. Crazy http://t.co/KvyXSWPB”,1,1,1,1,1,1,2,2,3,"The person has reacted to videos of the event that have been posted online; however, they do not seem to exhibit any sense of risk to themselves or any physical involvement with the incident(s).","The observational/tweet does not refer to any family members, friends, or any other specific person who is known personally to the person making the statement in this instance.","The tweet appears to portray the incident as either some form of media hype or an interesting news item, not as a concern for those who are affected, as well as the wider implications for the neighbourhood/community.",2025-12-26T06:00:34.637Z,50/50,completed
PID046,ANONYMOUS084,27,completed,392813351035617300,@NSWRFS Have their work cut out for them today &amp; for the rest of the season. Thank you to all involved &amp; helping out. Stay safe. #nswfires,1,1,1,5,5,6,7,6,7,The author writes from a distance to express his or her appreciation for the responses they received for others versus & rather than expressing personal feeling of sadness or appreciation as an immediate responder,"The author expresses his or her protective relationship with the responding fire fighters by thanking ""everyone"" and wishing them ""stay safe"".",The tweet expresses the need for a collective effort for the whole fire season and demonstrates an appreciation and unity of the community towards the people who were protecting the State.,2025-12-26T06:02:05.891Z,50/50,completed
PID046,ANONYMOUS084,27,completed,389966760801075200,RT @AngeL_LocKring: This is beyond imagination! Heart-wrenching! #PrayForVisayas #PrayForBohol #PrayForCebu http://t.co/eclKkM7J52,1,2,1,2,1,1,7,6,7,"The individual is emotionally affected by pictures/news of the devastation; however, they have not mentioned whether or not they were personally impacted or present physically.","The individual is not referencing anyone in terms of family or friends, and their emotional response to what happened (the disaster) is more general.",On this social media post's use of regional hashtags (#PrayForVisayas & #PrayForBohol) shows a strong sense of unity and concern for the overall welfare of those affected by this disaster.,2025-12-26T06:04:31.471Z,50/50,completed
PID046,ANONYMOUS084,27,completed,295432802567082000,Massive flooding ahead for Queensland &amp; parts of The UK.,1,1,1,1,1,1,5,6,4,The tweet is a broad forecast or news-style announcement; the speaker does not mention their own location or personal safety.,"There are no specific individuals (friends, family, loved ones) mentioned in the general weather forecast.","The tweet mentions the large areas of Queensland and UK, therefore demonstrating the collective impact on society and large groups of people.",2025-12-26T06:06:36.683Z,50/50,completed
PID046,ANONYMOUS084,27,completed,295130586153095200,Come on ex tc Oswald show us what you've got. Strange on/off winds through the house with the windows all shut! #bigwet #tornado,7,7,7,1,2,1,2,3,3,"The author is clearly inside their home experiencing the storm firsthand, noting specific details like the sound of the wind through their house.","The tweet is a personal observation of the weather conditions and does not mention any family, friends, or specific loved ones.","While the hashtags suggest a larger event, the tone is more about an individual ""challenge"" to the storm rather than concern for the community's well-being.",2025-12-26T06:08:37.353Z,50/50,completed
PID046,ANONYMOUS084,27,completed,406696845399064600,Thoughts and prayers to those affected by the helicopter crash in #Glasgow and to the rescue workers working through the night #Heroes,1,1,1,5,5,6,7,7,7,It appears that the writer is giving support to people involved in the rescue from an outside point of view without declaring that they are personally involved and do not suffer any type of consequence as a result.,"By specifically citing the term ""rescue workers,"" and labeling them as ""heroes,"" the individual demonstrates a protective, caring attitude toward that specific group of individuals.",This tweet is based upon the notion of collective solidarity by stressing the need for everyone in this situation to concentrate on the welfare of the city in question and that it will take a collective effort from the community to care for those who are assisting.,2025-12-26T06:10:42.161Z,50/50,completed
PID046,ANONYMOUS084,27,completed,393494287876227100,The whole of Australia is on fire? Oh America. http://t.co/5uvmpsKb0H,1,1,1,1,2,1,4,5,2,The speaker is indicative of non-involvement as an outside party (most likely from the USA) commenting on a piece or image of news with emotion but no involvement.,No mention of family or friends or love ones. Only emotion expressed as an exclamatory response to general information.,"While acknowledging the ""entirety of Australia,"" it expresses surprise rather than a sense of collective responsibility or shared experience.",2025-12-26T06:13:04.555Z,50/50,completed
PID046,ANONYMOUS084,27,completed,390084767544139800,"RT @toktokhae03: Churches were destroyed bec God was so busy protecting us and our houses, he forgot to protect HIS. #PrayforVisayas",4,4,3,2,3,2,7,7,7,"Using the term ""protected us and our houses"", by the author God's business during the time of the tragedy, seems to signify that the person was not affected by the tragedy in the same way as those who did experience it.","I would say, however, that ""our houses"" may apply to families, but this broad usage still serves to give an impression of more of a general spiritual perspective rather than providing a specific reference to any one specific loved one of the author.","""We"" in the tweet refers to the community of survivors: also, the use of the hashtag #PrayforVisayas indicates a deep connection to this community of survivors through shared spiritual experience.",2025-12-26T06:15:33.259Z,50/50,completed
PID046,ANONYMOUS084,27,completed,302467929633591300,This footage of the meteor exploding over Russia is crazy! Time to retreat to bunker? http://t.co/ffcs2zRT?,2,2,3,1,1,1,2,2,1,"The speaker refers to running for the safety of a bunker, but it seems more like a joke based on the online videos than a legitimate individual safety threat.","There is no referencing of one's family, friends, or any specific person; the tweet is expressing a personal reaction to a viral video.","The tweet appears to view the event as an online ""crazy"" news item rather than actually caring for the health of the entire Russian population.",2025-12-26T06:17:51.815Z,50/50,completed
PID046,ANONYMOUS084,27,completed,348303891894505500,ISN'T IT ALRDY DAMN SLOW. STILL SLOW DWN RT@STcom: SMRT to reduce train speed due to low visibility caused by #SgHaze http://t.co/Qte4phnCcX,6,6,7,1,1,1,4,5,3,"Expressing disappointment are entirely understandable, especially when it affects a person's daily commute and how much time they have after arriving home from an exhausting workday.","The tweet appears to be an expression of frustration toward public infrastructure with no mention of any specific family member(s), friends, or significant others.","In addition, even though the tweet refers to a public transportation system utilized by the entire community, the emphasis is on the individual's frustration with the transit system rather than a sense of community or togetherness as a whole.",2025-12-26T06:20:12.500Z,50/50,completed
PID046,ANONYMOUS084,27,completed,295534451520335900,Sleepless in #brisbane. Battening down the hatches #qldfloods #cycloneoswald,7,7,7,1,2,1,4,4,3,"The user is personally affected, stating they are ""sleepless"" and actively preparing their own home (""battening down the hatches"") for the storm.",This post focuses exclusively on the speaker's own physical state and home preparation without mentioning family or friends.,"While the user identifies their location within the city of Brisbane and uses communal hashtags, the tweet remains primarily an individual status update.",2025-12-26T06:24:04.966Z,50/50,completed
PID047,ANONYMOUS081,29,completed,390129684320505860,Earnestly #PrayForVisayas Be still Cebu and Bohol! God is good :),2,2,2,3,3,3,6,6,6,"The tweet does not reflect the speaker’s own personal experience or self-impact. It shows general sympathy, but there is no indication that the event has direct personal consequences for the individual.","The message shows concern for people in Cebu and Bohol, suggesting care for others affected by the disaster. However, it does not specifically mention family members, friends, or close personal relationships","The tweet clearly reflects collective concern for the Visayas community as a whole. It emphasizes unity, shared concern, and collective hope through prayer for those affected by the earthquake.",2025-12-26T07:20:01.885Z,50/50,completed
PID047,ANONYMOUS081,29,completed,390804891780022300,My heart goes out to those suffering the NSW fires tonight xx. Very grateful to be going to bed tonight listening to @Pink without that fear,6,6,6,4,4,4,5,5,5,The speaker clearly reflects on their own situation by expressing relief and gratitude for personal safety. This highlights how the fires contrast with their own experience and sense of security.,"The tweet shows empathy toward others who are suffering, indicating emotional care. However, it does not directly mention specific family members or close personal relationships.",The message acknowledges the wider community affected by the NSW fires. It conveys collective concern and shared awareness of the disaster’s broader impact.,2025-12-26T07:21:21.708Z,50/50,completed
PID047,ANONYMOUS081,29,completed,393470967575371800,"Beautiful morning in Sydney, sunshine and clear sky's - I hope this weather eases conditions for the fires across NSW.",3,3,3,2,2,2,6,6,6,"The tweet briefly mentions the speaker’s personal environment and weather conditions. However, it does not suggest that the fires have direct personal consequences for the speaker.","There is no reference to family, friends, or close others in the message. The concern expressed is general rather than tied to personal relationships.",The tweet clearly shows concern for the wider NSW community affected by the fires. It reflects collective awareness and hope that conditions will improve for everyone involved.,2025-12-26T07:22:33.524Z,50/50,completed
